id,date,time,country,nearest_places,hazard_type,landslide_type,trigger,storm_name,fatalities,injuries,source_name,source_link,comments,location_description,location_accuracy,landslide_size,photos_link,cat_src,cat_id,countryname,near,distance,adminname1,adminname2,population,countrycode,continentcode,key,version,tstamp,changeset_id,latitude,longitude,geolocation
4807,04/17/2013,,United States,"Baxter, Ky (Intersection Of 119 And Ky 840)",landslide,Landslide,Rain,,,,www.harlandaily.com,http://www.harlandaily.com/view/full_story/22281568/article-Flooding--mudslides-seen-throughout-county,"A mudslide at the intersection of U.S. 119 and KY 840 at Baxter closed one lane of traffic on Wednesday. Harlan City Police, Harlan Fire Department and Harlan County Solid Waste Supervisor Lakis Mavinidis helped clear some the debris allowing traffic to pass through the area.",,Known_within_5_km,Medium,,glc,4807,United States,Loyall,1.40599,Kentucky,Harlan County,1461,US,NA,h9q9nhdc7,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,36.852899999999998,-83.369799999999998,"(36.852899999999998, -83.369799999999998)"
4804,04/15/2013,morning,United States,"Twin Oaks Drive Between Acorn Lane And Bridgewood Drive, Murrysville, Pa",landslide,Landslide,Downpour,,0,,triblive.com,http://triblive.com/neighborhoods/yourmurrysville/yourmurrysvillemore/4577204-74/road-drive-murrysville#axzz2pFi1N5kq,"First, it was the ground along Twin Oaks Drive and part of the road's asphalt. Now, it's the nearby trees. Officials say a subterranean landslide that closed the Murrysville road to through traffic continues to worsen. Recently, a large tree near the slide toppled over the road, and several others in the area have become unstable. About 130 feet of Twin Oaks Drive between Acorn Lane and Bridgewood Drive began to crumble in early April. Municipal engineer Joe Dietrick said an unstable geological formation, plus the way the road was built, contributed to the problem. Ã’It's definitely not done,Ã“ Dietrick said. Ã’It's going to keep moving until it's happy.Ã“ Dietrick said it would be cost prohibitive to try to restore the road to its preslide condition. Ã’It's so deep that a fix would be astronomical,Ã“ he said. Chief administrator Jim Morrison, who attributed the slide to water washing part of the road away, said the best option for municipal officials is to convert the road into two cul-de-sacs. Officials plan to set aside $200,000 for the project over the next two years but said they don't know how much final repairs and alterations will cost. Dietrick said he hopes that the road Ã‘ which will remain closed between Acorn Lane and Bridgewood Drive Ã‘ will settle enough that work can begin in 2014. Rege Synan, Murrysville Council vice president, said there's no other option but to wait. Ã’Mother Nature wins sometimes.Ã“",,Known_within_1_km,Medium,,glc,4804,United States,Murrysville,4.82123,Pennsylvania,Westmoreland County,20079,US,NA,sJ4q0DdB7,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,40.469000000000001,-79.677400000000006,"(40.469000000000001, -79.677400000000006)"
4742,01/30/2013,,United States,"Ogden Branch Rd, Hidman, Ky",landslide,Landslide,Rain,,,,www.wkyt.com,http://www.wkyt.com/wymt/home/headlines/Crews-cleaning-up-massive-mudslide-in-Knott-County-189178661.html#.UZbPT7Wcc_U,"Wednesday's severe weather caused damage in several parts of eastern Kentucky, including Knott County, where a mudslide is making life miserable for one family. A rush of mud from a nearby hill raked the yard of Vernon Fouts and his family. The mud pummelled cars in the driveway, a shed and several lawn mowers. ""It's hard to comprehend because it's my home,"" Fouts said. ""I had a lot of work I had planned on doing. Still may get to, I don't know.""",,Known_within_5_km,Medium,,glc,4742,United States,Hindman,1.63625,Kentucky,Knott County,777,US,NA,sGau8SdQ4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,37.344999999999999,-82.995000000000005,"(37.344999999999999, -82.995000000000005)"
4802,04/10/2013,21:30:00,United States,"Bingham Canyon, Ut",landslide,Landslide,Mining_digging,,0,,miningaustralia.com,http://www.miningaustralia.com.au/news/second-landslide-hits-rio-s-bingham-canyon-mine-10,"The copper mine made headlines on April 10 when overÃŠ135 million tonnes of rock and dirt slid down the north-eastern pit wall. But the company was prepared, predicting the slide would occur, pre-emptive measures were taken to ensure employee and site safety. The April landslide suspended operations at the site prompting employee layoffs and cutbacks. Production has also taken a hit with Rio revising its guidance to 150,000 tonnes of copper concentrate in 2013, expecting incremental increases to about 150,000 and 180,000 tonnes in 2014 and 2015. Since the slide remediation works have begun, rebuilding heavy vehicle roads which is scheduled for completion by quarter one 2014 and the removal of ore which expected to be completed by the end of 2015. It is estimated the mine will see a 50 per cent reduction in output as a direct result of the first landslide.",,Known_within_1_km,Very_large,"http://blogs.agu.org/landslideblog/files/2013/04/13_04-Bingham-2.jpg,http://3.bp.blogspot.com/-NlfXaSej9nM/UWd2mxd2XHI/AAAAAAAAKTI/VLjfQMP6T-s/s1600/92053.jpg",glc,4802,United States,Herriman,9.5519,Utah,Salt Lake County,21785,US,NA,hJez1LSamD,2,Fri Sep 12 2014 15:49:21 GMT+0000 (UTC),1233466530,40.5366,-112.1418,"(40.5366, -112.1418)"
4712,01/14/2013,morning,United States,"Ky 169 Near 2057 Tates Creek Rd , Kentucky",landslide,Landslide,Rain,,,,richmondregister.com,http://richmondregister.com/localnews/x1303518489/Four-mudslides-in-same-location-in-past-two-years,"When this weekendÃ•s rain set in, Madison County EMA Director Carl Richards and CSEPP Director Michael Bryant tried to guess when the mudslide on Tates Creek Road would occur. It happened at 7 p.m. Sunday. This is the fourth time IÃ•ve been down there in the past two years,Ã“ said Bryant, who oversees the countyÃ•s Chemical Stockpile Emergency Preparedness Program. Ã’The first time was during the May 2010 flooding.",,Known_within_5_km,Medium,,glc,4712,United States,Lexington,2.4114,Kentucky,Fayette County,225366,US,NA,SGd56hFBW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,37.974499999999999,-84.498500000000007,"(37.974499999999999, -84.498500000000007)"
4789,03/28/2013,0:30:00,Brazil,"Santana, AmapÃ¡",landslide,Landslide,Other,,6,,bestonlinebroker.co,http://bestonlinebroker.co/p/3999693490/2013/04/10/beadell-resources-why-the-silence-after-a-major-mining-disaster,"The Anglo American operating company of the Port of Santana, Amapâ€¡, where a floating pier collapsed at dawn on Thursday, will hire divers to assist firefighters in search of bodies of people who disappeared at the time of the accident.ÃŠThree bodies were found, but there are still three missing. The spokesman of the firefighters of Amapâ€¡, Colonel Ademar Rodriguez, confirmed the signing of divers by the company and stressed the importance of strengthening in searches.ÃŠ""The Amazon River is muddy waters, which do not allow any visibility on the dive. E are hiring professional divers with special equipment to dive deeper."" Yesterday, firefighters arrived to claim that a fourth body had been found, but the information was corrected.ÃŠAccording to the corporation, residents of Macapi triggered teams saying they saw the body floating, but nothing was found at the location indicated. The floating pier, trucks, cranes and part of the administrative area of __the company were taken by the collapse took place last Thursday and left six missing workers in the port area of __the city. According to the company, the accident, which occurred around 0h30, has been caused by abnormal movement of water in the Amazon River - a tidal wave that hit the shore of the river, causing the collapse that just dragging people, facilities and equipment. The director-president of the State Institute for the Environment (Imap), Maurâ€™cio de Souza, said that preliminary studies indicate that no feature of a wave to the accident.ÃŠ""We need to raise if there was an extension of the grounded area,"" he said. Ports a distributor of fuel and passengers were also affected by the collapse.ÃŠThey go through Navy inspection, which had not yet interdicted area. In a statement, Anglo American said it is taking steps to care and support to families of the missing employees. The Imap notified the miner on Friday to present an expert opinion on the condition of the harbor, which has undergone a work of embankment.",,Known_within_1_km,Medium,,glc,4789,Brazil,Santana,0.1702,AmapÃ¡,Santana,83927,BR,SA,sGsm5Fmc7,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,-0.0568,-51.181800000000003,"(-0.056800000000000003, -51.181800000000003)"
4776,03/18/2013,,United States,"Tates Creek, Rd, Richmond, Ky",landslide,Landslide,Rain,,,,www.wkyt.com,http://www.wkyt.com/news/headlines/Mudslide-shuts-down-Madison-County-road-198863221.html,"ÃŠMadison county code enforcement officials said mudslides have happened four or five times on one hillside over the past year and a half. Now they say they're looking into taking legal action to stop this from happening again. They've got a mudslide here! Makes about the third time this year,"" said Lorena Lawson.",,Known_within_10_km,Medium,,glc,4776,United States,Nicholasville,11.48269,Kentucky,Jessamine County,28015,US,NA,DGHnMDFcW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,37.886800000000001,-84.442700000000002,"(37.886800000000001, -84.442700000000002)"
4771,03/12/2013,night,United States,"The West End Of TheÂ Chrin Brothers Inc. Sanitary Landfill, Williams Township",landslide,Landslide,Downpour,,0,,www.lehighvalleylive.com,http://www.lehighvalleylive.com/easton/index.ssf/2013/12/williams_townships_industrial.html,"Williams Township residents and other motorists can once again travel on Industrial Drive, a throughway closed much of the year after a mudslide from the neighboring landfill caused unsafe conditions. The road was reopened this morning, a few days before the projected Dec. 31 date, according to township Manager Jennifer Smethers.ÃŠ On March 12, a cap on the west end of theÃŠChrin Brothers Inc. Sanitary LandfillÃŠslipped, exposing 13.8 acres of garbage and causing a mudslide of dirt and grass. The decade-old, decomposed trash exposed by the slideÃŠwas covered upÃŠthree days later, but the road remained closed.ÃŠ The road was supposed to reopen in October but that was postponed because it was still not deemed safe, authorities said.ÃŠ",Other,Known_within_1_km,Medium,http://www.trbimg.com/img-54643bb3/turbine/mc-chrin-mudslide-09-jpg-20141112/750/750x422,glc,4771,United States,West Easton,1.78114,Pennsylvania,Northampton County,1257,US,NA,S5bTm-6Kwh,2,Tue Nov 25 2014 18:41:40 GMT+0000 (UTC),2540379910,40.663400000000003,-75.230999999999995,"(40.663400000000003, -75.230999999999995)"
4760,02/20/2013,5:00:00,United States,"Us 89, Arizona",landslide,Landslide,Unknown,,,,www.azfamily.com,http://www.azfamily.com/news/Temporary-US-89-route-to-open-Thursday-221556451.html,"The Arizona Department of Transportation says the newly paved Temporary US 89 route will open just in time for the Labor Day weekend. ADOT said Wednesday that US 89T will open with restrictions on Thursday. Crews are still working to install right-of-way fencing along the corridor, which has a large amount of livestock,ÃŠ and until the fencing is complete, US 89T will remain open only during daylight hours for non-local residents. There will also be a 25 mph speed limit. US 89 was closed earlier this year following a landslide. ADOT said paving US 89T has cut the detour time nearly in half, and US 89T is similar in length to the closed US 89 route. Ã’After the Feb. 20 landslide, ADOT quickly moved to establish a designated detour route along US 160 and SR 98 to ensure motorists could travel through the region,Ã“ said Jennifer Toth, deputy director of transportation. Ã’But we knew that detour route, with its additional 45 miles, posed a negative impact to those community members who rely on US 89 every day. ThatÃ•s why this project was so critical to complete in record time.Ã“ Reconstruction of US 89 is expected to cost $40 million and take more than two years to complete. After US 89 is repaired, ADOT says US 89T will be returned to the Bureau of Indian Affairs and will be referred to again as Navajo Route 20.",Above_road,Known_within_50_km,Medium,http://verdenews.com/SiteImages/Article/62222b.jpg,glc,4760,United States,LeChee,31.612100000000002,Arizona,Coconino County,1443,US,NA,sG1IQ42FyD,2,Wed Nov 05 2014 19:41:41 GMT+0000 (UTC),54327478,36.646799999999999,-111.633,"(36.646799999999999, -111.633)"
4725,01/18/2013,,United States,"Rich Cove Road, Maggie Valley, Nc",landslide,Mudslide,Rain,,,,www.wlos.com,http://www.wlos.com/shared/news/features/top-stories/stories/wlos_haywood-co-landslide-10249.shtml,"Mudslide brought down part of a mountain in Maggie Valley Thursday. It happened on Rich Cove Road near Ghost Town in the Sky. It's near the location of another mudslide that happened a few years ago. Heavy rain turned into heavy snow and made for perfect conditions for another mudslide. About two inches of heavy snow and slush covered Highway 19/23 roads. Tricky driving conditions made several cars spin out Maggie Valley Police say when Thursday afternoon's rain turned to snow, they knew a mudslide was inevitable. Police say a settling pond at the bottom on the mountain did its job and kept the slide from being much worse.  Read More at: http://www.wlos.com/shared/news/features/top-stories/stories/wlos_haywood-co-landslide-10249.shtml Read More at: http://www.wlos.com/shared/news/features/top-stories/stories/wlos_haywood-co-landslide-10249.shtml",,Known_within_5_km,Medium,,glc,4725,United States,Maggie Valley,1.07913,North Carolina,Haywood County,1150,US,NA,DJZknsmK4,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,35.527799999999999,-83.099199999999996,"(35.527799999999999, -83.099199999999996)"
4723,01/17/2013,morning,United States,"N.C. 143, Graham County, Nc",landslide,Landslide,Rain,,,,www.knoxnews.com,http://www.knoxnews.com/news/2013/jan/17/landslide-closes-cherohala-skyway-between-nc-and/,"Add the scenic Cherohala Skyway to the list of roadways closed because of landslides driven by heavy rain. According to the North Carolina Department of Transportation, the slide this morning occurred on the skyway, also known as N.C. 143, in Graham County, N.C., about a half mile from the Tennessee border.The slide measures about 150 feet wide and extends 800 to 900 feet down the mountainside, according to North Carolina transportation authoritiesThe western end of the roadway, which connects Tellico Plains southeast of Knoxville with Robbinsville, N.C., is closed at the Tennessee-N.C. border.",,Known_within_25_km,Large,,glc,4723,United States,Robbinsville,20.452030000000001,North Carolina,Graham County,620,US,NA,D5qj6DmKU,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,35.336799999999997,-84.031700000000001,"(35.336799999999997, -84.031700000000001)"
4717,01/16/2013,9:40:00,United States,"Newfound Gap Road, Between Gatlinburg, Tn And Cherokee, Nc",landslide,Landslide,Rain,,,,www.wate.com,http://www.wate.com/story/20603776/newfound-gap-road-closed-indefinitely-after-landslide-washes-roadway-away,"Newfound Gap Road, which is the main thoroughfare connecting Gatlinburg and Cherokee, N.C. through the Great Smoky Mountains National Park, is closed indefinitely. Newfound Gap Road, also known as Highway 441, was completely washed away about 90,000 cubic yards of material after a landslide undercut the road near mile marker 22 between Collins Creek and Webb Overlook.The slide happened around 9:40 a.m. and is estimated to have affected a 200-foot section of the road, extending another 1,000 feet down the slope.Park officials said in a news release that the full extent of the damage is not yet known, however the closure is expected to be in effect for an extended period of time.The park is evaluating the remainder of the roadway, but anticipates Newfound Gap Road will be opened to visitors from the Gatlinburg Entrance in Tennessee to Newfound Gap Parking lot as soon as it is possible.",,Known_within_10_km,Medium,,glc,4717,United States,Cherokee,13.86023,North Carolina,Swain County,2138,US,NA,hGFJlSgcW,1,Tue Apr 01 2014 00:00:00 GMT+0000 (UTC),1,35.589799999999997,-83.373000000000005,"(35.589799999999997, -83.373000000000005)"
